"","X","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes","categories","hours","split_categories","X","ByAppointmentOnly","BusinessAcceptsCreditCards","BikeParking","RestaurantsPriceRange2","CoatCheck","RestaurantsTakeOut","RestaurantsDelivery","Caters","WiFi","BusinessParking","WheelchairAccessible","HappyHour","OutdoorSeating","HasTV","RestaurantsReservations","DogsAllowed","Alcohol","GoodForKids","RestaurantsAttire","Ambience","RestaurantsTableService","RestaurantsGoodForGroups","DriveThru","NoiseLevel","GoodForMeal","BusinessAcceptsBitcoin","Smoking","Music","GoodForDancing","AcceptsInsurance","BestNights","BYOB","Corkage","BYOBCorkage","HairSpecializesIn","Open24Hours","RestaurantsCounterService","AgesAllowed","DietaryRestrictions"
"138",33336,"v72qGvd53IxhM2m8aatOpg","Kanella Grill","1001 Spruce St","Philadelphia","PA",19107,39.9463188,-75.1579609,4,242,1,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True', 'RestaurantsGoodForGroups': 'True', 'DogsAllowed': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'Corkage': 'False', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'BikeParking': 'True', 'HasTV': 'False', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'HappyHour': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BYOB': 'True', 'BusinessAcceptsBitcoin': 'False', 'GoodForKids': 'False', 'OutdoorSeating': 'False'}","Falafel, American (Traditional), Greek, Mediterranean, Breakfast & Brunch, Restaurants, Middle Eastern","{'Wednesday': '16:0-20:0', 'Thursday': '16:0-20:0', 'Friday': '16:0-20:0', 'Saturday': '16:0-20:0', 'Sunday': '16:0-20:0'}","['Falafel', 'American (Traditional)', 'Greek', 'Mediterranean', 'Breakfast & Brunch', 'Restaurants', 'Middle Eastern']",90301,"","True","True",2,"False","None","None","False","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","True","None","True","True","False","u'full_bar'","False","u'casual'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}","True","True","","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","","u'no'","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","False",NA,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': True, 'sunday': False, 'saturday': True}","","","",NA,NA,NA,NA,NA
"139",33496,"N6t1bTuWAfgYKVmdQf53lA","Old Nelson Food Company","1833 John F Kennedy Blvd","Philadelphia","PA",19103,39.9545578,-75.1710331,4,27,1,"{'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{u'valet': False, u'garage': True, u'street': None, u'lot': False, u'validated': None}""}","Restaurants, Food, Convenience Stores, Delis","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-23:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}","['Restaurants', 'Food', 'Convenience Stores', 'Delis']",90977,"","True","",2,"","False","False","","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","True","False","True","","u'none'","False","u'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}","","True","","u'average'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"140",33536,"dZOiUVLqinNT8e_XUaq_qA","Penns Landing","114 Callowhill St","Philadelphia","PA",19123,39.9552973222,-75.1409192117,4,13,1,"{'BusinessAcceptsCreditCards': 'True'}","Venues & Event Spaces, Event Planning & Services","","['Venues & Event Spaces', 'Event Planning & Services']",91013,"","True","True",1,"","True","True","True","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","","","True","False","True","","u'none'","True","u'casual'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","","False","","'average'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"141",33736,"-cEFKAznWmI0cledNOIQ7w","Gran Caffe L'Aquila","1716 Chestnut St","Philadelphia","PA",19103,39.9512789,-75.1695181,4.5,1138,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'True', 'Caters': 'True', 'WiFi': ""'free'"", 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WheelchairAccessible': 'True', 'HappyHour': 'True', 'BusinessParking': ""{'garage': None, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'DogsAllowed': 'False', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Restaurants, Gelato, Coffee & Tea, Food, Italian, Bakeries","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-23:0', 'Saturday': '8:0-23:0', 'Sunday': '8:0-22:0'}","['Restaurants', 'Gelato', 'Coffee & Tea', 'Food', 'Italian', 'Bakeries']",91648,"","True","",2,"","False","False","False","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","False","True","False","","'full_bar'","False","'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","","True","","u'loud'","{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","","","{'dj': True, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","",NA,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}","","False","'yes_free'",NA,NA,NA,NA,NA
"142",33884,"PbAp9uPa89Hgbgg9BoGNXg","Liberty Bellows Accordion Shop","614 S 2nd St","Philadelphia","PA",19147,39.9407326,-75.1459302,4,13,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'True', 'DogsAllowed': 'True'}","Shopping, Musical Instruments & Teachers","{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-15:0'}","['Shopping', 'Musical Instruments & Teachers']",92154,"","True","True",2,"","True","True","True","u'free'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","True","True","True","True","","'full_bar'","False","'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","True","","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","","","{'dj': False, 'background_music': True, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","False",NA,"","","","'no'",NA,NA,NA,NA,NA
"143",33986,"9AE75wIWF9XiV23NBpHyVA","Corfu Pizza","6730 Old York Rd","Philadelphia","PA",19126,40.056005,-75.1406056,3,21,1,"{'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'None', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}""}","Restaurants, Pizza, Burgers, Wraps","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0'}","['Restaurants', 'Pizza', 'Burgers', 'Wraps']",92424,"","False","",2,"","True","False","False","u'free'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","False","False","True","","u'none'","False","u'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","","True","","u'average'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"144",33988,"wB1Tin0OW1JRpaKM-E3ZYA","National Mechanics","22 S 3rd St","Philadelphia","PA",19106,39.9495443,-75.1459872,4,875,1,"{'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'BYOBCorkage': ""'no'"", 'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'Corkage': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'CoatCheck': 'False', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'GoodForDancing': 'False', 'Smoking': ""u'outdoor'"", 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'True', 'HappyHour': 'True', 'WheelchairAccessible': 'True', 'BYOB': 'False', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True'}","Pubs, Food, Breakfast & Brunch, Dance Clubs, Bars, American (New), American (Traditional), Beer, Wine & Spirits, Restaurants, Nightlife","{'Monday': '0:0-0:0', 'Wednesday': '17:0-0:0', 'Thursday': '17:0-0:0', 'Friday': '17:0-2:0', 'Saturday': '17:0-1:0', 'Sunday': '10:0-22:0'}","['Pubs', 'Food', 'Breakfast & Brunch', 'Dance Clubs', 'Bars', 'American (New)', 'American (Traditional)', 'Beer', 'Wine & Spirits', 'Restaurants', 'Nightlife']",92459,"","True","True",2,"","True","False","True","u'no'","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","False","True","False","","u'none'","True","u'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","","True","","u'quiet'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"145",34704,"zMcns4agk1HdjFMUwhmpBQ","Ideal Tile of Philadelphia","1516 N 5th St, Ste 102 & 103","Philadelphia","PA",19122,39.974523,-75.144287,5,5,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Kitchen & Bath, Building Supplies, Shopping, Home & Garden, Tiling, Home Services, Cabinetry, Home Decor, Interior Design, Real Estate","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-15:0'}","['Kitchen & Bath', 'Building Supplies', 'Shopping', 'Home & Garden', 'Tiling', 'Home Services', 'Cabinetry', 'Home Decor', 'Interior Design', 'Real Estate']",94132,"","True","True",2,"","True","True","True","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","False","True","True","","u'full_bar'","True","'casual'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","True","True","","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","","","","",NA,"","","","",NA,NA,NA,NA,NA
"146",34846,"Kf1M74ZpUJhESFTDl34Qmw","Renew Acupuncture","514 S 4th St","Philadelphia","PA",19147,39.9422579,-75.149052,5,37,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Health & Medical, Acupuncture, Massage Therapy, Traditional Chinese Medicine","{'Monday': '13:0-21:0', 'Tuesday': '13:0-21:0', 'Wednesday': '13:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-14:0'}","['Health & Medical', 'Acupuncture', 'Massage Therapy', 'Traditional Chinese Medicine']",94387,"","True","",2,"","True","True","True","u'free'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","False","True","False","","u'full_bar'","True","u'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","","True","","u'quiet'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"147",34867,"Gm1DYE8Ko0IaYnpfvKhCXQ","Pho Viet","5520 Whitaker Ave","Philadelphia","PA",19124,40.0356633,-75.1006256,3.5,51,1,"{'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'none'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': None, u'classy': None, u'upscale': None}""}","Restaurants, Vietnamese","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}","['Restaurants', 'Vietnamese']",94454,"","True","True",1,"","True","True","True","","None","","","False","","False","","'none'","True","u'casual'","None","","False","","u'average'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"148",34995,"EzV_I35eggTXjmzps_0fgA","Focus Pointe Global - Philadelphia","100 N 18th St, Ste 500","Philadelphia","PA",19103,39.9553945,-75.1696508,3,8,1,"","Marketing, Professional Services","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0'}","['Marketing', 'Professional Services']",94525,"","True","",2,"","True","True","","","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","","","True","True","False","","u'none'","True","u'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","","True","","u'quiet'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"149",35607,"ay8LAfHI0KQOEKNF-E24IA","Allan Domb Real Estate","1845 Walnut St, Ste 2200","Philadelphia","PA",19103,39.9506933,-75.1715016,3,45,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Real Estate, Real Estate Services, Home Services","{'Monday': '8:30-18:0', 'Tuesday': '8:30-18:0', 'Wednesday': '8:30-18:0', 'Thursday': '8:30-18:0', 'Friday': '8:30-18:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}","['Real Estate', 'Real Estate Services', 'Home Services']",96242,"","True","True",2,"","True","False","","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","True","False","True","","u'none'","True","u'casual'","{'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","","True","","u'average'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"150",36138,"0Sv4WR04RTjvCutQjtTepQ","Ann's Nail Salon","2847 Holme Ave","Philadelphia","PA",19152,40.057196,-75.030789,3.5,22,1,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Eyebrow Services, Eyelash Service, Nail Salons, Beauty & Spas","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '10:0-17:0'}","['Eyebrow Services', 'Eyelash Service', 'Nail Salons', 'Beauty & Spas']",97398,"","True","True",2,"","True","True","True","u'free'","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","True","False","True","","u'none'","True","u'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","","True","","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","False","","","",NA,"","","","",NA,NA,NA,NA,NA
"151",36326,"Jn4tRtjIuz6MBCykQySpeg","Woodrow's Sandwich Shop","630 South St","Philadelphia","PA",19147,39.9419789,-75.1532317,4.5,312,1,"{'Caters': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'DogsAllowed': 'False', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'None', 'GoodForKids': 'False', 'HappyHour': 'False', 'GoodForMeal': ""{u'breakfast': None, u'brunch': None, u'lunch': True, u'dinner': None, u'latenight': False, u'dessert': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}""}","Restaurants, Sandwiches, Event Planning & Services, Specialty Food, Food, Caterers, Cheesesteaks","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}","['Restaurants', 'Sandwiches', 'Event Planning & Services', 'Specialty Food', 'Food', 'Caterers', 'Cheesesteaks']",97714,"","True","",2,"","False","False","False","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","False","False","True","","u'none'","True","u'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","","True","","u'average'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
