"","X","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes","categories","hours","split_categories","price","X","ByAppointmentOnly","BusinessAcceptsCreditCards","BikeParking","RestaurantsPriceRange2","CoatCheck","RestaurantsTakeOut","RestaurantsDelivery","Caters","WiFi","BusinessParking","WheelchairAccessible","HappyHour","OutdoorSeating","HasTV","RestaurantsReservations","DogsAllowed","Alcohol","GoodForKids","RestaurantsAttire","Ambience","RestaurantsTableService","RestaurantsGoodForGroups","DriveThru","NoiseLevel","GoodForMeal","BusinessAcceptsBitcoin","Smoking","Music","GoodForDancing","AcceptsInsurance","BestNights","BYOB","Corkage","BYOBCorkage","HairSpecializesIn","Open24Hours","RestaurantsCounterService","AgesAllowed","DietaryRestrictions"
"158",80742,"LtLbT776NOAjva1ttA2h3w","The QUICK FIXX","1511 South St","Philadelphia","PA",19146,39.944064,-75.1676029,4,324,1,"{'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True', 'Caters': 'True', 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'False', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}""}","Restaurants, Pizza, Vegetarian, Salad, Italian","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}","['Restaurants', 'Pizza', 'Vegetarian', 'Salad', 'Italian']",2,80742,"","True","True",2,"","True","True","True","u'free'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","False","True","False","True","","u'none'","True","u'casual'","{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}","","True","","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","","","","",NA,"","","","",NA,NA,NA,NA,NA
"159",81644,"O2Ne4Eb3dTf8VIztA9qI5A","Uncle Oogie's","36 Snyder Ave","Philadelphia","PA",19148,39.9209324,-75.1465573,3.5,65,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'RestaurantsTableService': 'True', 'BikeParking': 'True', 'Alcohol': ""'none'"", 'GoodForKids': 'True', 'Caters': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{u'breakfast': None, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': None, u'dessert': None}"", 'Corkage': 'False', 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'BYOB': 'True'}","Italian, Food, Restaurants, Pizza","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}","['Italian', 'Food', 'Restaurants', 'Pizza']",2,81644,"","True","True",2,"","True","True","True","u'free'","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","True","","False","True","False","","'none'","True","'casual'","{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}","True","True","","u'average'","{u'breakfast': None, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': None, u'dessert': None}","","","","",NA,"","True","False","",NA,NA,NA,NA,NA
"160",82056,"tmr5jPAescECoAcsGlChDA","Maglio Sausage","3632 S 3rd St","Philadelphia","PA",19148,39.9015752,-75.1554563,5,14,1,"{'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'quiet'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True'}","Caterers, Event Planning & Services, Meat Shops, Restaurants, Specialty Food, Cheese Shops, Food, Italian","{'Monday': '9:0-16:0', 'Tuesday': '9:0-16:0', 'Wednesday': '9:0-16:0', 'Thursday': '9:0-16:0', 'Friday': '9:0-16:0', 'Saturday': '9:0-16:0'}","['Caterers', 'Event Planning & Services', 'Meat Shops', 'Restaurants', 'Specialty Food', 'Cheese Shops', 'Food', 'Italian']",1,82056,"","True","True",1,"","True","True","True","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","","","","","","","u'none'","","","","","","","u'quiet'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"161",82581,"S1QynCi7mchgNvMvrskLdA","Nitty's Tavern","1720 W Moyamensing Ave","Philadelphia","PA",19145,39.914962,-75.1766207,3.5,8,1,"{'RestaurantsTableService': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': True, u'lot': False, u'validated': False}"", 'RestaurantsDelivery': 'True', 'Alcohol': ""u'full_bar'""}","Restaurants, Italian, Sports Bars, Nightlife, Bars","{'Monday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}","['Restaurants', 'Italian', 'Sports Bars', 'Nightlife', 'Bars']",NA,82581,"","False","",NA,"","True","True","True","","{u'valet': False, u'garage': False, u'street': True, u'lot': False, u'validated': False}","","","True","True","True","","u'full_bar'","","","","True","","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"162",83283,"4PyqPHAiFopyZZlLcLQuVg","Doliva Evoo Pizza & Grill ","1009 N Bodine St","Philadelphia","PA",19123,39.9672300847,-75.1409808273,4.5,83,1,"{'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': True, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': False}"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'BYOB': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'Corkage': 'False', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': True, u'lot': None, u'validated': None}""}","American (Traditional), Italian, Restaurants, Pizza","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '12:0-22:0'}","['American (Traditional)', 'Italian', 'Restaurants', 'Pizza']",NA,83283,"","True","True",NA,"","True","True","True","u'free'","{u'valet': False, u'garage': None, u'street': True, u'lot': None, u'validated': None}","True","","True","True","False","","u'none'","","u'casual'","{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': True, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': False}","True","","","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","","","","",NA,"","True","False","",NA,NA,NA,NA,NA
"163",85078,"u5_y_iOUMjbvqSwWXIx-5A","La Famiglia Ristorante","8 S Front St","Philadelphia","PA",19106,39.9494022,-75.1424185,4,140,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsAttire': ""'dressy'"", 'NoiseLevel': ""u'quiet'"", 'HasTV': 'False', 'Caters': 'False', 'OutdoorSeating': 'True', 'Alcohol': ""'full_bar'"", 'RestaurantsReservations': 'True', 'WheelchairAccessible': 'False', 'GoodForKids': 'False', 'RestaurantsTableService': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'free'"", 'HappyHour': 'False', 'RestaurantsDelivery': 'True'}","Italian, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0'}","['Italian', 'Restaurants']",3,85078,"","True","True",3,"","True","True","False","u'free'","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","False","False","True","False","True","","'full_bar'","False","'dressy'","{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}","True","True","","u'quiet'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","","","","",NA,"","","","",NA,NA,NA,NA,NA
"164",86013,"jOgXXZdODiH-drcJYZkDnA","Trattoria Moma","7131 Germantown Ave","Philadelphia","PA",19119,40.0593185,-75.1900363,4.5,136,1,"{'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'False', 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'none'"", 'Caters': 'True', 'BikeParking': 'True', 'GoodForKids': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': None, 'casual': None}""}","Restaurants, Italian","{'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}","['Restaurants', 'Italian']",2,86013,"","True","True",2,"","True","False","True","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","True","False","True","","u'none'","False","'casual'","{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': None, 'casual': None}","True","True","","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","","","","",NA,"","","","",NA,NA,NA,NA,NA
"165",86654,"5Md0YaxD5HiOoBmsnmIu7A","Brandywine Pizza","532 N 15th St","Philadelphia","PA",19130,39.9633082,-75.1631614,2.5,111,1,"{'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'Alcohol': ""'none'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'BYOBCorkage': ""'no'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'DogsAllowed': 'False', 'BikeParking': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'False', 'GoodForMeal': ""{u'breakfast': False, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': True, u'dessert': False}"", 'RestaurantsDelivery': 'True', 'HappyHour': 'False', 'WheelchairAccessible': 'False', 'Caters': 'False', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': None, u'touristy': None, u'trendy': False, u'intimate': False, u'romantic': None, u'classy': False, u'upscale': False}"", 'BusinessAcceptsCreditCards': 'True'}","Restaurants, Cheesesteaks, Italian, Pizza, Sandwiches, Salad","{'Monday': '19:0-2:30', 'Tuesday': '19:0-2:30', 'Wednesday': '19:0-2:30', 'Thursday': '19:0-2:30', 'Friday': '19:0-3:30', 'Saturday': '19:0-4:0'}","['Restaurants', 'Cheesesteaks', 'Italian', 'Pizza', 'Sandwiches', 'Salad']",2,86654,"","True","False",2,"","True","True","False","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","False","False","False","False","False","False","'none'","True","'casual'","{u'divey': None, u'hipster': False, u'casual': None, u'touristy': None, u'trendy': False, u'intimate': False, u'romantic': None, u'classy': False, u'upscale': False}","False","True","","u'average'","{u'breakfast': False, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': True, u'dessert': False}","False","","","",NA,"","","","'no'",NA,NA,NA,NA,NA
"166",86713,"jt1TfLJQN20aoVskD_8DuQ","Angelino's Restaurant, Fairmount- Philadelphia","849 N 25th St","Philadelphia","PA",19130,39.9712971,-75.1776345,4,205,1,"{'BikeParking': 'True', 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'HappyHour': 'False', 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'Corkage': 'False', 'RestaurantsReservations': 'True', 'Alcohol': ""u'none'"", 'DriveThru': 'False', 'DogsAllowed': 'False', 'BYOB': 'True', 'OutdoorSeating': 'False'}","Italian, Pizza, Restaurants, Nightlife, Beer Bar, American (Traditional), Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:30-21:30'}","['Italian', 'Pizza', 'Restaurants', 'Nightlife', 'Beer Bar', 'American (Traditional)', 'Bars']",2,86713,"","True","True",2,"","True","True","True","u'free'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","False","False","True","False","u'none'","True","u'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","True","True","False","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","False","","","",NA,"","True","False","",NA,NA,NA,NA,NA
"167",87122,"gdyMIBAitsQubj0OEJoiMg","Fairmount Pizza and Grill","2000 Fairmount Ave","Philadelphia","PA",19130,39.9670886,-75.1703389,3.5,222,1,"{'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'Alcohol': ""u'beer_and_wine'"", 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""u'free'"", 'Caters': 'True', 'HasTV': 'True', 'WheelchairAccessible': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': None}""}","Restaurants, Pizza, Italian, Sandwiches","{'Monday': '9:0-0:0', 'Tuesday': '9:0-0:0', 'Wednesday': '9:0-0:0', 'Thursday': '9:0-0:0', 'Friday': '9:0-0:0', 'Saturday': '9:0-0:0', 'Sunday': '9:0-23:0'}","['Restaurants', 'Pizza', 'Italian', 'Sandwiches']",2,87122,"","True","True",2,"","True","True","True","u'free'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","","False","True","False","","u'beer_and_wine'","True","'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","","True","","'average'","{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': None}","","","","",NA,"","","","",NA,NA,NA,NA,NA
"168",87697,"B5eJm8A4eiuPLW5C6l75dQ","Di Bruno Bros.","930 S 9th St","Philadelphia","PA",19147,39.938041,-75.1582152,4.5,250,1,"{'RestaurantsPriceRange2': '2', 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'RestaurantsTableService': 'False', 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True'}","Sandwiches, Cheese Shops, Meat Shops, Italian, Specialty Food, Restaurants, Food","{'Monday': '0:0-0:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-16:0', 'Saturday': '8:0-18:0', 'Sunday': '10:0-16:0'}","['Sandwiches', 'Cheese Shops', 'Meat Shops', 'Italian', 'Specialty Food', 'Restaurants', 'Food']",2,87697,"","True","True",2,"","True","True","True","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","False","False","False","","u'none'","False","u'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","False","False","","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","","","","",NA,"","","","",NA,NA,NA,NA,NA
